M_glc__D_b	b2097	0
M_glc__D_b	CRP_noARAB	0
M_glc__D_b	CRP_noGL	0
M_glc__D_b	CRP_noGLC	0
M_glc__D_b	CRP_noMAN	0
M_glc__D_b	CRP_noLAC	0
M_glc__D_b	CRP_noGLT	0
M_glc__D_b	CRP_noMAL	0
M_glc__D_b	CRP_noRIB	0
M_glc__D_b	CRP_noSUCC	0
M_glc__D_b	CRP_noXYL	0
b0676	b0677	-1
b0676	b0678	-1
b0676	b0679	-1
b0676	b3730	1
M_acgam_b	b0676	0
R_AGDC	b0676	0
M_gam_b	b0678	0
b4062	b0683	1
b4062	b1276	1
b4062	b1611	1
b4062	b3908	1
b3961	b0683	1
b3961	b3500	1
b3961	b3942	1
M_fe2_b	b0683	0
b0694	b0696	1
b0694	b0697	1
b0694	b0698	1
b0695	b0694	1
M_k_b	b0695	0
b2151	b0757	-1
b2151	b0758	-1
b2151	b0759	-1
b2151	b2148	-1
b2151	b2149	-1
b2151	b2150	-1
b2151	b2943	1
b2837	b0757	-1
b2837	b0758	-1
b2837	b0759	-1
b2837	b2943	-1
b4396	b0757	-1
b4396	b0758	-1
b4396	b0759	-1
b4396	b1611	1
b4396	b3908	1
b3973	b0774	-1
b3973	b0775	-1
b3973	b0776	-1
b3973	b0778	-1
b0840	b2964	-1
b0840	b4381	-1
b0840	b4382	-1
b0840	b4383	-1
b0840	b4384	-1
R_PPM2	b0840	0
R_BIOMASS_Ecoli	b0871	0
R_BIOMASS_Ecoli	b1493	0
R_BIOMASS_Ecoli	b1519	0
R_BIOMASS_Ecoli	b1646	0
R_BIOMASS_Ecoli	b1732	0
R_BIOMASS_Ecoli	b1744	0
R_BIOMASS_Ecoli	b1745	0
R_BIOMASS_Ecoli	b1746	0
R_BIOMASS_Ecoli	b1747	0
R_BIOMASS_Ecoli	b1748	0
R_BIOMASS_Ecoli	b2741	0
R_BIOMASS_Ecoli	b3261	0
R_BIOMASS_Ecoli	b3517	0
R_BIOMASS_Ecoli	b3942	0
b4390	b0931	-1
b4390	b2574	-1
M_csn_b	b0945	0
M_csn_b	b1062	0
M_csn_b	b2066	0
b0993	b0995	1
M_tmao_b	b0993	0
M_tmao_b	b2731	0
b0995	b0996	1
b0995	b0997	1
b1988	b1014	1
b1988	b1015	1
b1988	b1761	-1
M_pro__L_b	b1014	0
M_pro__L_b	b1015	0
M_pro__L_b	b3212	0
M_pro__L_b	b3213	0
b1594	b1101	-1
b1594	b1817	-1
b1594	b1818	-1
b1594	b1819	-1
b1187	b2344	-1
b1187	b4018	1
M_ac_b	b1187	0
M_ac_b	b2980	0
M_ala__L_b	b1189	0
M_ala__L_b	b1190	0
M_ala__L_b	b3572	0
M_ala__D_b	b1190	0
M_no3_b	b1221	0
M_no3_b	b2731	0
M_no3_b	b3892	0
M_no3_b	b3893	0
M_no3_b	b3894	0
M_no2_b	b1221	0
M_no2_b	b2731	0
M_cys__L_b	b1275	0
M_cys__L_b	b1987	0
M_cys__L_b	b3708	0
b1384	b1385	1
b1385	b1386	1
pH	b1493	0
pH	b3517	0
pH	b4116	0
b3094	b1521	-1
b3094	b3091	-1
b3094	b3092	-1
b3094	b3093	-1
b3094	b4322	-1
b3094	b4323	-1
b1531	b1611	1
b1531	b3908	1
Salicylate	b1531	1
b1620	b1622	-1
M_malt_b	b1620	0
M_malt_b	b3418	0
M_hxan_b	b1623	0
M_hxan_b	b1658	0
M_ade_b	b1623	0
M_glu__L_b	b1761	0
M_glu__L_b	b3212	0
M_glu__L_b	b3213	0
M_gly_b	b1814	0
M_gly_b	b2479	0
M_gly_b	b2551	0
CRP_noLAC	b1817	1
CRP_noLAC	b1818	1
CRP_noLAC	b1819	1
b1827	b3526	-1
b1827	b3909	-1
R_MNNH	b1827	0
M_2ddglcn_b	b1827	0
R_ALTRH	b1827	0
b3438	b1851	-1
b3438	b3415	-1
b3438	b3437	-1
M_so4_b	b1987	0
NRI_low	b1988	1
NRI_low	NRI_hi	1
M_cbi_b	b1991	1
M_cbi_b	b1992	1
M_cbi_b	b1993	1
M_thym_b	b2066	-1
M_ura_b	b2066	0
M_ura_b	b3642	0
M_ura_b	b4244	0
M_ura_b	b4245	0
b2087	b2091	-1
b2087	b2092	-1
b2087	b2093	-1
b2087	b2094	-1
b2087	b2095	-1
b2087	b2096	-1
M_galt_b	b2087	0
M_galt_b	b2090	0
b2090	b2091	-1
b2090	b2092	-1
b2090	b2093	-1
b2090	b2094	-1
b2090	b2095	-1
b2090	b2096	-1
M_pyr_b	b2097	0
M_lac__D_b	b2097	0
M_lac__D_b	CRP_noMAN	0
M_lac__D_b	CRP_noLAC	0
M_lac__D_b	CRP_noSUCC	0
b3934	b2143	-1
b3934	b2393	-1
b3934	b2964	-1
b3934	b3831	-1
b3934	b4381	-1
b3934	b4382	-1
b3934	b4383	-1
b3934	b4384	-1
M_gal_b	b2151	0
M_gal_b	b2837	0
b2219	b2220	1
M_acac_b	b2219	0
b2220	b2221	1
b2220	b2222	1
b2220	b2223	1
b2220	b2224	1
b3423	b2239	-1
b3423	b2240	-1
b3423	b2241	-1
b3423	b2242	-1
b3423	b2243	-1
b3423	b3426	-1
b3423	b3926	-1
CRP_noRIB	b2241	1
CRP_noRIB	b2242	1
CRP_noRIB	b2243	1
b3405	b2344	-1
b2364	b2366	1
M_ser__D_b	b2364	0
b2405	b2406	1
b2405	b2407	1
M_xtsn_b	b2405	0
b2479	b2808	-1
b2479	b2903	-1
b2479	b2904	-1
b2479	b2905	-1
b2537	b2538	1
b2537	b2539	1
b2537	b2540	1
b2537	b2541	1
b2537	b2542	1
M_pppn_b	b2537	0
LBMedia	b2538	-1
LBMedia	b2539	-1
LBMedia	b2540	-1
LBMedia	b2541	-1
LBMedia	b2542	-1
b3828	b2551	1
b3828	b3829	1
b3828	b4013	1
b3828	b4019	1
b2553	NRI_low	1
heat_shock	b2573	1
b2707	b2702	-1
b2707	b2703	-1
b2707	b2704	-1
b2707	b2705	-1
CRP_noGL	b2702	1
CRP_noGL	b2703	1
CRP_noGL	b2704	1
CRP_noGL	b2705	1
M_sbt__D_b	b2707	0
M_sbt__D_b	CRP_noMAN	0
M_sbt__D_b	CRP_noLAC	0
M_sbt__D_b	CRP_noGLT	0
M_sbt__D_b	CRP_noSUCC	0
b2731	b2719	1
b2731	b2720	1
b2731	b2721	1
b2731	b2722	1
b2731	b2723	1
b2731	b2724	1
b2731	b2994	1
b2731	b2997	1
b2731	b4079	1
M_dmso_b	b2731	0
M_for_b	b2731	0
b2805	b2799	1
b2805	b2800	1
b2805	b2801	1
b2805	b2802	1
b2805	b2803	1
M_rmn_b	b2799	0
M_rmn_b	b3906	0
M_fuc__L_b	b2805	0
M_fuc__L_b	b3574	0
b2808	b2903	1
b2808	b2904	1
b2808	b2905	1
b2839	b2838	1
b2839	b3114	1
b2839	b3115	1
b2839	b3116	1
b2839	b3117	1
b2980	b2975	1
b2980	b2976	1
M_glyclt_b	b2980	0
M_tartr__L_b	b3061	0
M_tartr__L_b	b3062	0
R_TAGURr	b3094	0
R_MANAO	b3094	0
R_MANAO	b4324	0
R_GUI1	b3094	0
R_GUI1	b4324	0
R_GUI2	b3094	0
b3119	b3114	-1
b3119	b3115	-1
b3119	b3116	-1
b3119	b3117	-1
b3118	b3114	1
b3118	b3115	1
b3118	b3116	1
b3118	b3117	1
M_val__L_b	b3118	0
M_val__L_b	b3119	0
M_val__L_b	b3670	0
M_val__L_b	b3671	0
M_val__L_b	b3767	0
M_val__L_b	b3768	0
M_val__L_b	b3769	0
M_val__L_b	b3773	0
M_ser__L_b	b3118	0
M_ser__L_b	b3119	0
M_asp__L_b	b3212	0
M_asp__L_b	b3213	0
M_asp__L_b	b3653	0
M_asp__L_b	b4125	0
M_arg__L_b	b3212	0
M_arg__L_b	b3213	0
M_arg__L_b	b3237	0
M_his__L_b	b3212	0
M_his__L_b	b3213	0
high_osmolarity	b3405	1
CRP_GLCN	b3415	1
CRP_GLCN	b3437	1
M_maltttr_b	b3418	0
M_malttr_b	b3418	0
M_maltpt_b	b3418	0
M_malthx_b	b3418	0
M_glyc_b	b3423	0
M_glyc_b	CRP_noGL	0
M_glyc_b	CRP_noMAN	0
M_glyc_b	CRP_noLAC	0
M_glyc_b	CRP_noGLT	0
M_glyc_b	CRP_noSUCC	0
CRP_noMAL	b3426	1
CRP_noMAL	b3926	1
M_glcn_b	b3438	0
M_glcn_b	b4321	0
M_glcn_b	CRP_GLCN	0
M_glcn_b	CRP_noARAB	0
M_glcn_b	CRP_noGL	0
M_glcn_b	CRP_noGLC	0
M_glcn_b	CRP_noGLCN	0
M_glcn_b	CRP_noMAN	0
M_glcn_b	CRP_noLAC	0
M_glcn_b	CRP_noGLT	0
M_glcn_b	CRP_noMAL	0
M_glcn_b	CRP_noRIB	0
M_glcn_b	CRP_noSUCC	0
M_glcn_b	CRP_noXYL	0
b4124	b3528	1
b4124	b4122	1
b4124	b4123	1
b4124	b4151	1
b4124	b4152	1
b4124	b4153	1
b4124	b4154	1
CRP_noMAN	b3528	1
CRP_noMAN	b4123	1
b3569	b3564	1
b3569	b3565	1
b3569	b3566	1
b3569	b3567	1
b3569	b3568	1
b3569	b4031	1
M_xyl__D_b	b3569	0
M_xyl__D_b	CRP_noGL	0
M_xyl__D_b	CRP_noMAN	0
M_xyl__D_b	CRP_noLAC	0
M_xyl__D_b	CRP_noGLT	0
M_xyl__D_b	CRP_noMAL	0
M_xyl__D_b	CRP_noRIB	0
M_xyl__D_b	CRP_noSUCC	0
M_xyl__D_b	CRP_noXYL	0
b3574	b3575	-1
b3574	b3579	1
b3574	b3581	-1
b3574	b3583	-1
b3601	b3599	-1
b3601	b3600	-1
M_mnl_b	b3601	0
M_lac__L_b	b3605	0
b3669	b3666	1
b3668	b3669	1
M_g6p_b	b3668	0
M_galctn__D_b	b3691	0
M_galctn__D_b	b3692	0
M_galctn__D_b	b3693	0
b3743	b3744	1
M_asn__L_b	b3743	0
M_asn__L_b	b3744	0
b3753	b3748	-1
b3753	b3749	-1
b3753	b3750	-1
b3753	b3751	-1
b3753	b3752	-1
CRP_noXYL	b3748	1
CRP_noXYL	b3749	1
CRP_noXYL	b3750	1
CRP_noXYL	b3751	1
CRP_noXYL	b3752	1
M_rib__D_b	b3753	0
M_rib__D_b	b4089	0
M_rib__D_b	CRP_noGL	0
